,VIX,FX,Correlation,Scenario
43,14.57088496087863,1302.7555329778386,-0.3987633306385018,FX_Surge
44,14.793343018941778,1261.3888233355824,-0.398590358271705,FX_Surge
45,16.02793064635656,1263.6566792592714,-0.45104709245569596,FX_Surge
46,16.174350908123394,1244.2917890642525,-0.45603253843819663,FX_Surge
47,14.873707654178874,1256.8330221910414,-0.421037509635167,FX_Surge
48,16.68793766980096,1253.7810448307632,-0.43153559627503063,FX_Surge
49,15.886849190747018,1234.3693308903612,-0.4473159384942117,FX_Surge
50,14.704459927263878,1214.888795123553,-0.4493863035292559,FX_Surge
51,14.018024555289331,1261.870409668756,-0.41706781866530857,FX_Surge
52,12.98037664325771,1275.3164779052524,-0.40282504030401606,FX_Surge
53,11.338960540656155,1229.0863630642361,-0.4090186444731709,FX_Surge
54,12.32067895635358,1244.7367680690775,-0.40668602512636265,FX_Surge
55,11.569871781751987,1241.0308224564355,-0.3796379579965133,FX_Surge
56,12.912577944824474,1238.163008996887,-0.34448870178208385,FX_Surge
57,14.52308721162034,1258.947654780237,-0.36983423266109106,FX_Surge
58,15.0427810949806,1289.5710416001211,-0.37834078728688425,FX_Surge
59,15.073934458120366,1269.737236144321,-0.3453275003501102,FX_Surge
60,13.510898331735087,1269.2629553474367,-0.34057577968444724,FX_Surge
61,14.803678180681743,1255.2014584265771,-0.39454808942240677,FX_Surge
62,16.80913864698688,1269.105403471219,-0.42243370956443094,FX_Surge
63,17.67466612766549,1263.2750105164748,-0.4438100631670586,FX_Surge
64,15.541730996714673,1265.3264840065146,-0.4475185804422603,FX_Surge
65,15.301244305733473,1258.8086554655733,-0.4269198311145686,FX_Surge
66,14.928140999219528,1255.5874603434715,-0.36497914708770984,FX_Surge
67,14.551662093718127,1291.1536746218494,-0.37447250483971634,FX_Surge
68,14.713241503851926,1345.3327790787953,-0.35979249603045915,FX_Surge
69,16.96435127013095,1357.7937515510134,-0.333819595121455,FX_Surge
70,20.543439183059757,1361.2247693936376,-0.18014889026350464,FX_Surge
71,21.669549574841106,1319.1699299290854,-0.07305203644108502,FX_Surge
72,24.31344311819861,1301.5399615418937,-0.07205419199454262,FX_Surge
73,20.206103104120356,1296.2874706833468,-0.18116407018868963,FX_Surge
74,17.928196270892034,1280.718942802359,-0.24378994064784038,FX_Surge
75,18.035969463150757,1265.2665007456683,-0.2699774153683146,FX_Surge
76,17.313522950571404,1302.2893389108094,-0.3182728510750045,FX_Surge
77,18.721196153058667,1302.9475611691648,-0.3833715887407426,FX_Surge
78,17.872517752980382,1304.28581947605,-0.4231582143335398,FX_Surge
79,15.764937863962357,1289.8687531059593,-0.3283291660444302,FX_Surge
80,13.95039706983961,1317.2351992147571,-0.3492422226311575,FX_Surge
81,15.266923368548085,1312.3768351197334,-0.3053897868928424,FX_Surge
82,14.145319690503715,1297.636202803052,-0.33135380306596474,FX_Surge
83,13.270600296592102,1264.6234055642783,-0.3213043556537882,FX_Surge
84,13.274435683249433,1262.6924429099656,-0.3413391113238122,FX_Surge
85,14.788363050055338,1253.4316563196337,-0.35285190568477887,FX_Surge
86,14.48413019446747,1291.051585802834,-0.3389295284124101,FX_Surge
87,13.797279558239262,1333.023396045151,-0.363216847715231,FX_Surge
88,15.370702744058972,1299.7736226846985,-0.40639800242137086,FX_Surge
89,16.301441814682477,1270.5435866312598,-0.4292744649619741,FX_Surge
90,17.578075418635205,1262.3663573302633,-0.4477375590551866,FX_Surge
91,18.155983340152297,1243.5975104653355,-0.4356768572761474,FX_Surge
92,18.26810437400189,1248.2135370111125,-0.4854216624841545,FX_Surge
93,16.536431341033616,1237.8778518489823,-0.45918097589494233,FX_Surge
94,16.73453056521611,1243.5066427971442,-0.4093558328057503,FX_Surge
95,17.42880666971493,1269.2868682958713,-0.42272602385897146,FX_Surge
96,18.555962911375104,1246.1928966749952,-0.43781978047042464,FX_Surge
97,17.660298663025696,1267.4317629042766,-0.37123607072687026,FX_Surge
98,16.37024946864314,1248.8556040825322,-0.3328294865886314,FX_Surge
99,15.075042965979353,1298.9638887819783,-0.3334363108632961,FX_Surge
100,16.031960428535367,1344.4452487538463,-0.36917472975929244,FX_Surge
101,15.055641554447895,1340.3342597853596,-0.35782390150337107,FX_Surge
102,15.14619243650957,1311.5664895092086,-0.39651453374182427,FX_Surge
103,14.222069066079666,1277.3860076840167,-0.43690027526187375,FX_Surge
104,14.29652668763308,1301.556781625696,-0.41595486126088965,FX_Surge
105,14.946554451306772,1298.9676727521119,-0.427112088275672,FX_Surge
106,15.23183868922204,1323.1049905725283,-0.48238763991019284,FX_Surge
107,15.900235990207207,1381.9553435979697,-0.44830721046524485,FX_Surge
108,14.256072696053458,1350.2546521958552,-0.39484056427323133,FX_Surge
109,14.36270748127774,1313.319450445672,-0.3760835637991721,FX_Surge
110,14.08369478948616,1317.006527604617,-0.3958310147132516,FX_Surge
111,13.376234373790888,1350.6006272537634,-0.4608757566802928,FX_Surge
112,13.113850289893524,1321.6915760805618,-0.444310037942947,FX_Surge
113,12.785613353009653,1321.7749364653105,-0.45515490724926666,FX_Surge
114,13.799860187091117,1363.2825106660498,-0.47116150680447494,FX_Surge
115,14.56004103067699,1312.9628431487072,-0.5153320005073759,FX_Surge
116,15.567652941261054,1320.7307345014945,-0.4359555331040375,FX_Surge
117,15.725419929618717,1308.3102137618864,-0.46168027743237094,FX_Surge
118,15.666597882036651,1311.4916667711332,-0.5039920003166029,FX_Surge
119,15.545509655188797,1331.8066963008432,-0.432354347446322,FX_Surge
120,16.05751462971878,1336.7826991170314,-0.42495160770407475,FX_Surge
121,13.633404513104265,1310.4128876699947,-0.42368256192848114,FX_Surge
122,13.984252108813406,1295.6522641748695,-0.40966410959830424,FX_Surge
123,14.606178713325228,1333.7992325160315,-0.3946606337127584,FX_Surge
124,16.51395579596738,1341.242013676091,-0.3893316662800722,FX_Surge
125,14.948193641565457,1362.6942976396433,-0.43666802199287674,FX_Surge
126,13.816875877135434,1370.04883144225,-0.4768624181684976,FX_Surge
127,11.900847834867168,1390.416490204247,-0.4833591490705617,FX_Surge
128,11.43981288097375,1383.3751168086987,-0.4819904158518644,FX_Surge
129,12.35656444745793,1363.0890564494275,-0.47639323317009624,FX_Surge
130,12.425562012234764,1381.2537439566224,-0.45425768405265576,FX_Surge
131,12.452511824403473,1408.448935954317,-0.45179317762365284,FX_Surge
132,13.239687249184996,1384.9383279613205,-0.46185542361706233,FX_Surge
133,14.350087122932361,1370.5107580546444,-0.4376429796195309,FX_Surge
134,14.557566001396282,1366.9351435936674,-0.4086995699057277,FX_Surge
135,14.716994610013254,1404.9696400361502,-0.43122326787206056,FX_Surge
136,15.205505439638355,1418.8458367610087,-0.46601684769380114,FX_Surge
137,13.311144722663736,1386.2021213290593,-0.44740774130820393,FX_Surge
138,13.94679589309931,1384.1712587062136,-0.4505457700629988,FX_Surge
139,14.187824505546306,1375.329901380478,-0.41535408111973493,FX_Surge
140,14.424377031666678,1347.8006545745648,-0.4418396710176601,FX_Surge
141,14.013004191732183,1344.7858014496442,-0.4696454746573173,FX_Surge
142,14.103630166579611,1338.192728373108,-0.47471639583607433,FX_Surge
143,14.77518753508236,1330.1333093779415,-0.4441796222738853,FX_Surge
144,16.45167906006018,1322.7907928284937,-0.4458924313210153,FX_Surge
145,14.324804519221846,1353.1002189881951,-0.439371867920615,FX_Surge
146,15.099147053704215,1344.899184261515,-0.4463539200035167,FX_Surge
147,16.287266452595173,1345.2136443570155,-0.4066181279851139,FX_Surge
148,14.630527009878278,1345.6430362711253,-0.39080292936497696,FX_Surge
149,14.561956356921867,1334.777810104237,-0.43832043106592794,FX_Surge
150,14.969144970444095,1333.313298491728,-0.40362094888739974,FX_Surge
151,16.987347990500997,1333.6571177885749,-0.3851846883633683,FX_Surge
152,18.564471264926254,1338.275813686163,-0.3556044400312317,FX_Surge
153,16.224426605802797,1322.3447331156763,-0.38034512205691595,FX_Surge
154,15.554866252245276,1316.9909799192747,-0.4124462742477097,FX_Surge
155,19.78713387313192,1332.9240236929193,-0.31367755058433444,FX_Surge
156,23.6421299680852,1330.5429805002823,-0.2236049941733825,FX_Surge
157,25.45148576260604,1335.8997827197325,-0.10554326572030417,FX_Surge
158,23.845755112698743,1340.0822544215487,-0.03579101173147786,FX_Surge
159,22.611253174799153,1349.0726986318737,-0.0019238811826997855,FX_Surge
160,20.374748662266043,1359.0671385357978,0.012722254099622483,FX_Surge
161,17.610837732236583,1357.089787343564,0.030864368463177184,FX_Surge
162,16.81745642911417,1341.9439027331027,0.026947185633899053,FX_Surge
163,23.076024394177928,1323.808875212314,0.07210992067866034,FX_Surge
164,26.328913423864744,1342.0967679620956,0.012339532408691595,FX_Surge
165,23.48351755683076,1358.0067459901916,-0.06986753546102295,FX_Surge
166,20.715747209425153,1370.8136716650636,-0.10456982816153215,FX_Surge
167,18.959516452527513,1385.9302114559382,-0.197726939918363,FX_Surge
168,17.50296409373643,1382.4239087323745,-0.1798415382821154,FX_Surge
169,15.165139601470361,1369.5180885481495,-0.2561918909136462,FX_Surge
170,15.763284439540055,1351.672914880989,-0.30009427919121845,FX_Surge
171,16.386978064010144,1331.7477413881195,-0.2892973971354578,FX_Surge
172,14.820554211335418,1352.2323034077028,-0.2678769208314507,FX_Surge
173,13.723140360337215,1344.1395922955421,-0.2835771489409189,FX_Surge
174,14.457965453927901,1362.5290673825973,-0.29692765605242,FX_Surge
175,14.96352458185842,1357.5590947067087,-0.2639060033918263,FX_Surge
176,15.707143112672378,1343.0484656025635,-0.3321679967513576,FX_Surge
177,16.90857321329559,1322.5163210474884,-0.3974794321708896,FX_Surge
178,15.278090635687455,1314.2891460780718,-0.4557142236186574,FX_Surge
179,15.112668824342895,1341.5563815143128,-0.4701091583001611,FX_Surge
180,14.07834877669167,1320.1540541310223,-0.4775700587580295,FX_Surge
181,13.426352883001634,1362.3748222098095,-0.4506389015901348,FX_Surge
182,13.468650580102539,1344.1162826460227,-0.4102785782897027,FX_Surge
183,15.368411351229145,1362.4776201907816,-0.3809645494649427,FX_Surge
184,16.362706178820353,1358.6956550635773,-0.3583902903516738,FX_Surge
185,15.879070878762084,1356.3724670908239,-0.39545381357576953,FX_Surge
186,13.459247856985114,1329.0600974793701,-0.38481913745550606,FX_Surge
187,14.31425169262161,1327.296133510447,-0.40986901791952995,FX_Surge
188,14.889648339493869,1303.0526769391247,-0.38986837368689103,FX_Surge
189,13.98916023169881,1267.807916445439,-0.39061465907416076,FX_Surge
190,15.123108556697307,1268.495527738132,-0.36594357282351575,FX_Surge
191,14.133352023570982,1253.1306724485162,-0.30146718416101886,FX_Surge
192,15.221085405281489,1289.7514323197934,-0.32215880484830817,FX_Surge
193,15.395825184932125,1312.2467430835577,-0.37082730753204624,FX_Surge
194,13.817262708718424,1351.4357060419056,-0.42559801184138707,FX_Surge
195,13.810607364564184,1335.00909831268,-0.4473826427848808,FX_Surge
196,14.312076546735378,1340.4187544554964,-0.40590100555864717,FX_Surge
197,14.818611559161813,1276.276066755011,-0.3901858387017367,FX_Surge
198,15.906205232782249,1268.578012669863,-0.3852395458686984,FX_Surge
199,16.79211759312876,1271.1332043593745,-0.3767481756660477,FX_Surge
200,16.01585751797188,1273.8301801509526,-0.35981746342073195,FX_Surge
201,16.270422137403994,1274.2203446431504,-0.41456533669289125,FX_Surge
202,17.49723142977982,1275.2779895209385,-0.38206452520854123,FX_Surge
203,15.729397704236964,1213.3631153430667,-0.37396980236403193,FX_Surge
204,14.90261818676492,1222.461267255048,-0.4223978440402164,FX_Surge
205,13.276697765356774,1236.037537729789,-0.4078551150404101,FX_Surge
206,13.162256205362302,1270.1393370654494,-0.4453566379964522,FX_Surge
207,13.919360781526036,1278.9546409424827,-0.4209799180869068,FX_Surge
208,12.127406307082097,1275.8579226433963,-0.4131861628232285,FX_Surge
209,13.426229410086279,1301.8055128534177,-0.440824537908745,FX_Surge
210,13.426016220607316,1238.3119079900544,-0.42025448455949094,FX_Surge
211,13.835537591916163,1222.2632029810109,-0.3919326519429821,FX_Surge
212,13.016004333800145,1200.5173713704517,-0.41075104905762294,FX_Surge
213,13.50894224659068,1200.8145549515805,-0.38513285312344925,FX_Surge
215,15.045017301065728,1181.3673726666775,-0.3709405430633358,FX_Surge
216,12.818575131281653,1178.1442592326234,-0.3796307696370164,FX_Surge
217,14.686774870527982,1188.1571774204162,-0.34851005217914177,FX_Surge
218,15.323190256090882,1198.2577227078507,-0.3862162279587424,FX_Surge
219,15.320275970257976,1231.8271839564552,-0.41551244097096185,FX_Surge
220,15.792245335492563,1180.5612015749816,-0.4360498900845683,FX_Surge
221,15.637087907595054,1184.510807931366,-0.42504014112094357,FX_Surge
222,17.089227775226195,1217.3540123344526,-0.42460054633003613,FX_Surge
223,17.21445897124068,1213.8139747312725,-0.41108363497522044,FX_Surge
224,16.093696547356977,1185.0835810010478,-0.44379071403365705,FX_Surge
225,17.2575425248056,1166.6689944299878,-0.4565572822332546,FX_Surge
226,18.400264631843015,1155.8965738192455,-0.4071265503969362,FX_Surge
229,16.04312293412178,1171.636252023433,-0.3892071717620838,FX_Surge
230,16.41584506458681,1153.3088878578785,-0.38252060303455704,FX_Surge
232,15.938579633174017,1153.0597153430815,-0.45571834648690185,FX_Surge
245,13.31922301945315,1150.070125733442,-0.4029434255868331,FX_Surge
247,15.029987725724892,1169.1411035285662,-0.40213052205868277,FX_Surge
248,14.823398447374476,1196.1573908224987,-0.38388147952779833,FX_Surge
249,13.506440608635167,1188.623562180654,-0.3493809490574128,FX_Surge
250,13.049280595102793,1179.3628586171237,-0.3374711260032855,FX_Surge
251,12.455238416276506,1201.1908758893637,-0.3750818802039991,FX_Surge
252,12.606302454665668,1221.955950792113,-0.37237195214810676,FX_Surge
253,12.165031267650024,1228.845438124462,-0.3864716794677724,FX_Surge
254,13.162300900084004,1231.4251049915983,-0.41752754844936885,FX_Surge
255,13.166029223445754,1245.4423276629743,-0.46768852412572337,FX_Surge
256,14.349652683330788,1204.3221366729658,-0.3867185320750857,FX_Surge
257,13.56827893286492,1194.6332922172228,-0.406141993682712,FX_Surge
258,14.25314214075057,1154.9619247274932,-0.40869927862364114,FX_Surge
259,14.439600345663445,1170.085868158565,-0.40036514837854437,FX_Surge
284,24.78135589011102,1157.927795627028,-0.040888826470545286,FX_Surge
285,23.265600129517196,1155.4528874421887,-0.07987831520716676,FX_Surge
286,19.08444865195083,1160.4555113989975,-0.17329466999145896,FX_Surge
289,15.817602155479564,1175.7194785236836,-0.3164006443114255,FX_Surge
290,14.02564884108581,1217.149261687917,-0.336072998106985,FX_Surge
291,13.799064318941353,1191.533057301765,-0.35279575569591204,FX_Surge
292,15.203281193681663,1179.708800124585,-0.3719410044143981,FX_Surge
299,13.51683991870448,1155.8219020607696,-0.4199182250445331,FX_Surge
300,12.7988524199027,1191.3678861116928,-0.41218078717586054,FX_Surge
301,13.201913055258062,1172.5361145311363,-0.4216568701845846,FX_Surge
