,SPX,FX,US_10Y,KR_10Y,VIX,KOSPI,Yield_Spread,FX_MA_Divergence,VIX_Change,Returns_SPX,Swap_Point_Proxy
2026-01-16,6841.0438235709635,1425.04181964898,4.350974967039294,3.586974967039293,14.023196064837046,547.2835058856771,-0.7640000000000007,0.0,0.040887624881265516,0.014402652116339842,-0.083083333
2026-01-19,6827.38452303937,1403.4248896441638,4.3637272171978365,3.5997272171978354,12.38282835809979,546.1907618431496,-0.7640000000000011,0.0,-0.1169753099901708,-0.0019966690586793456,-0.083083333
2026-01-20,6886.712842558082,1419.742159093859,4.375555745359837,3.611555745359836,13.38651852633062,550.9370274046466,-0.7640000000000011,0.0,0.0810550012650626,0.008689758035233863,-0.083083333
2026-01-21,6695.803182630717,1397.4036291008565,4.389720955034533,3.6257209550345313,14.718818755951506,535.6642546104574,-0.7640000000000016,0.0,0.09952552091870026,-0.027721449157512956,-0.083083333
2026-01-22,6548.165663214863,1417.24149836863,4.4082704327266535,3.644270432726652,15.344994330409481,523.853253057189,-0.7640000000000016,0.0,0.042542515458639185,-0.022049262110755197,-0.083083333
2026-01-23,6662.862452900533,1426.4258919388442,4.425948604164104,3.6619486041641025,15.311518741437993,533.0289962320427,-0.7640000000000011,0.0,-0.00218153153078382,0.01751586560034557,-0.083083333
2026-01-26,6652.7731518444225,1412.406329466459,4.446531764071456,3.6825317640714554,16.109554207058356,532.2218521475538,-0.7640000000000007,-0.01591716327581641,0.05211994179653878,-0.0015142592432954016,-0.083083333
2026-01-27,6637.948771660089,1400.1049424759706,4.452927945477022,3.688927945477021,15.434323076846619,531.0359017328071,-0.7640000000000007,-0.02295995250553645,-0.04191494820607056,-0.0022283008673192883,-0.083083333
2026-01-28,6666.49272402518,1404.1182843664155,4.497445528296109,3.7334455282961083,16.99848850385628,533.3194179220144,-0.7640000000000007,-0.018183686785593442,0.1013433125134009,0.004300116398450626,-0.083083333
2026-01-29,6862.511552695135,1375.9021550138884,4.50280520352763,3.7388052035276287,15.206404789248975,549.0009242156108,-0.7640000000000011,-0.034757365289390434,-0.1054260626879121,0.029403591481248936,-0.083083333
2026-01-30,6834.382790893001,1371.5620535420612,4.518123016200801,3.7541230162007997,15.066151029960581,546.7506232714401,-0.7640000000000011,-0.03412944095927331,-0.009223334590405918,-0.004098901923318077,-0.083083333
2026-02-02,6718.974419742109,1375.501743054551,4.510476557552159,3.7464765575521572,16.142728813155696,537.5179535793687,-0.7640000000000016,-0.028352253259026256,0.07145672315737639,-0.016886436519867876,-0.083083333
2026-02-03,6666.308348693482,1383.0338677199748,4.533903112223478,3.769903112223476,15.258753550025308,533.3046678954786,-0.764000000000002,-0.020365489865401397,-0.05475996489577295,-0.00783840922118706,-0.083083333
2026-02-04,6929.610597001204,1374.7133898860557,4.545125175306255,3.7811251753062534,16.17663232072541,554.3688477600963,-0.764000000000002,-0.023251966518604936,0.060154243116311346,0.039497460143637975,-0.083083333
2026-02-05,6951.288729130218,1367.2702430185,4.555421888776043,3.791421888776041,14.35233764226373,556.1030983304174,-0.764000000000002,-0.02659599424182773,-0.11277345261315008,0.0031283333782701206,-0.083083333
2026-02-06,6999.0498661231295,1386.5391039209317,4.560607875901887,3.7966078759018846,13.828471388648289,559.9239892898504,-0.7640000000000025,-0.01187221849220408,-0.036500413150314825,0.006870831993032178,-0.083083333
2026-02-09,7060.222849802576,1391.2649079631776,4.567599107202831,3.8035991072028286,14.17229794747963,564.8178279842061,-0.7640000000000025,-0.007262395152614747,0.024863670695633555,0.008740184003479756,-0.083083333
2026-02-10,6896.175275363304,1379.2444754364271,4.608380410666766,3.8443804106667634,15.001503520182649,551.6940220290643,-0.7640000000000025,-0.013681841665618836,0.058508900657884055,-0.023235466915022318,-0.083083333
2026-02-11,7008.564835214266,1382.7210927068816,4.586176826770805,3.822176826770802,16.033411743633682,560.6851868171414,-0.7640000000000029,-0.009135691125802302,0.06878698672187955,0.016297375771824774,-0.083083333
2026-02-12,7006.0355669706205,1376.7654984225749,4.601138556750677,3.837138556750674,16.546790697694817,560.4828453576497,-0.7640000000000033,-0.012024142816925707,0.032019320795212636,-0.0003608824778130737,-0.083083333
2026-02-13,6848.5584819460955,1367.3757099057434,4.611798991569918,3.8477989915699147,16.82445686062113,547.8846785556876,-0.7640000000000033,-0.016727848503093314,0.0167806656891476,-0.02247734592826478,-0.083083333
2026-02-16,6968.919199313469,1358.1808017699873,4.627818258773834,3.86381825877383,15.96239848549865,557.5135359450776,-0.7640000000000038,-0.02174849572865032,-0.051238407412734444,0.0175746060553712,-0.083083333
2026-02-17,7028.090153407161,1373.6472453294557,4.6516149896206604,3.887614989620656,15.775437485671674,562.2472122725729,-0.7640000000000042,-0.008963391166557609,-0.011712588180079808,0.008490693090475343,-0.083083333
2026-02-18,7080.209763655569,1353.8731977337136,4.676105089800745,3.9121050898007415,14.297339114837408,566.4167810924455,-0.7640000000000038,-0.02169343199957323,-0.09369618891246445,0.007415899499118028,-0.083083333
2026-02-19,7279.129745332537,1379.2830962472258,4.6803996378417105,3.916399637841707,15.737682326259879,582.330379626603,-0.7640000000000033,-0.0019635395987406537,0.1007420471637075,0.028095210215108635,-0.083083333
2026-02-20,7333.059422079232,1379.1683261751486,4.688297192622292,3.9242971926222885,15.416329557621854,586.6447537663386,-0.7640000000000033,-0.00033740621951857124,-0.020419319819527493,0.007408808282511448,-0.083083333
2026-02-23,7212.7841166697635,1379.0545248706856,4.707220431567719,3.9432204315677155,15.62563679088421,577.0227293335811,-0.7640000000000033,0.0007897812491131285,0.013576982282327732,-0.016401790642433522,-0.083083333
2026-02-24,7178.129583320591,1381.2797524345106,4.703772872946401,3.9397728729463974,17.857637688231854,574.2503666656473,-0.7640000000000038,0.003089834273575275,0.14284223594969037,-0.004804598722021991,-0.083083333
2026-02-25,7355.576592656712,1368.3381297369006,4.713646494419611,3.9496464944196066,17.46750779531809,588.446127412537,-0.7640000000000042,-0.00501574724580832,-0.02184666862016449,0.02472050793683689,-0.083083333
2026-02-26,7134.986548507558,1355.6167536878047,4.73447239625925,3.9704723962592454,16.69852245961314,570.7989238806047,-0.7640000000000042,-0.013538530245027295,-0.04402375798057845,-0.029989497270598187,-0.083083333
2026-02-27,7181.732715222187,1344.742965185773,4.763588043743846,3.9995880437438425,17.721834338085714,574.5386172177749,-0.7640000000000038,-0.020495426316999472,0.06128158230451475,0.0065516825290170555,-0.083083333
2026-03-02,6772.367197899178,1351.0613872474437,4.75930367412929,3.995303674129286,16.4903142815141,541.7893758319342,-0.7640000000000042,-0.015016370960260612,-0.06949168088796398,-0.057000940240414466,-0.083083333
2026-03-03,6669.6537273748845,1358.8042049224111,4.780258753871111,4.0162587538711065,17.19404006025763,533.5722981899908,-0.7640000000000047,-0.008495792515771776,0.04267509804421499,-0.015166553661791315,-0.083083333
2026-03-04,6602.525245550949,1344.944503492124,4.750673004219824,3.9866730042198197,18.426404957185742,528.2020196440759,-0.7640000000000047,-0.01754201265095275,0.07167395752302586,-0.010064762665026206,-0.083083333
2026-03-05,6725.136318815582,1325.3630853224843,4.741689477638171,3.9776894776381666,18.645807277355686,538.0109055052466,-0.7640000000000042,-0.030361740350591894,0.011906952044076435,0.01857033009411868,-0.083083333
2026-03-06,6791.97027285169,1311.3535468985212,4.792075340326046,4.028075340326041,16.83374727043552,543.3576218281353,-0.7640000000000047,-0.03796526698701357,-0.0971832423217639,0.00993793298272938,-0.083083333
2026-03-09,6776.440048946057,1313.2446222925225,4.808813137315968,4.0448131373159635,16.189420711110976,542.1152039156846,-0.7640000000000047,-0.03381284382246548,-0.03827588409005933,-0.00228655651920473,-0.083083333
2026-03-10,6731.636734407103,1300.6307372150218,4.83927328299691,4.075273282996905,15.868965199266336,538.5309387525683,-0.7640000000000047,-0.040317887004007645,-0.019794130844021374,-0.006611630032191007,-0.083083333
2026-03-11,6669.575683137256,1291.7160044190355,4.84618083403396,4.082180834033955,17.14970855146592,533.5660546509805,-0.7640000000000047,-0.0436849265101358,0.08070742711432732,-0.0092193108033648,-0.083083333
2026-03-12,6748.360560021594,1286.5347358524725,4.830273808882492,4.066273808882487,18.739578333521187,539.8688448017275,-0.7640000000000047,-0.04432882027148818,0.09270535282183379,0.011812577085455356,-0.083083333
2026-03-13,6507.027825620322,1276.8487205475224,4.838980787353286,4.074980787353281,18.131603270511327,520.5622260496258,-0.7640000000000047,-0.048324032484147884,-0.032443369439232206,-0.03576168348664821,-0.083083333
2026-03-16,6469.677054380134,1255.850842845667,4.831557863235724,4.067557863235719,17.108718491070775,517.5741643504107,-0.7640000000000047,-0.06039123127334375,-0.05641446948622242,-0.005740066316164416,-0.083083333
2026-03-17,6565.3749261621115,1252.3890669680873,4.858722428833403,4.094722428833398,16.856778372182806,525.2299940929689,-0.7640000000000047,-0.05871142799814628,-0.014725832271976436,0.014791754051647343,-0.083083333
2026-03-18,6621.338529510899,1252.0384757680952,4.86388186015661,4.099881860156605,16.07732706045289,529.7070823608719,-0.7640000000000047,-0.05535986798067203,-0.04623963692944866,0.008524052925870329,-0.083083333
2026-03-19,6671.376193025307,1258.4212335203345,4.8541299044746875,4.090129904474683,16.185964101687667,533.7100954420246,-0.7640000000000047,-0.04619541425782386,0.006757158128729124,0.0075570314508754954,-0.083083333
2026-03-20,6915.447333840527,1258.508998458948,4.877553941948098,4.113553941948093,16.857742194304176,553.2357867072421,-0.7640000000000047,-0.04174717634681607,0.04150374289699954,0.03658482654154449,-0.083083333
2026-03-23,6855.807927399121,1250.4558050929215,4.86920651339859,4.105206513398585,17.003568474524926,548.4646341919297,-0.7640000000000047,-0.04319463113147662,0.008650403982926047,-0.00862408511876922,-0.083083333
2026-03-24,6855.260958425855,1247.0632714045948,4.876334399979916,4.112334399979911,16.387102923153886,548.4208766740684,-0.7640000000000047,-0.04086543002035785,-0.036255069181192145,-7.97818403107664e-05,-0.083083333
2026-03-25,6919.850858293655,1235.0348039399469,4.868375588763231,4.104375588763227,16.068831836611633,553.5880686634924,-0.7640000000000047,-0.04522224500291645,-0.019422047205949866,0.009421946189869246,-0.083083333
2026-03-26,6830.715930157876,1227.1807423075718,4.895044142926817,4.131044142926813,14.959875394193618,546.4572744126301,-0.7640000000000047,-0.04656064663259713,-0.06901288492492275,-0.012881047577629201,-0.083083333
2026-03-27,6772.388413944935,1223.8485623746535,4.867109697349269,4.1031096973492645,16.271535662129043,541.7910731155948,-0.7640000000000047,-0.04466293280848528,0.08767855569468974,-0.008539004814330342,-0.083083333
2026-03-30,6728.081458757506,1219.0149923549918,4.865976053191908,4.101976053191903,15.920894269478056,538.2465167006005,-0.7640000000000047,-0.043506468073084566,-0.02154937308511584,-0.0065422938672856645,-0.083083333
2026-03-31,6731.495529236647,1245.9460833381095,4.84086634781539,4.076866347815385,14.965686231125954,538.5196423389317,-0.7640000000000047,-0.01802727608867086,-0.05999713472021051,0.0005074359607666334,-0.083083333
2026-04-01,6653.185022331481,1238.4445132203687,4.821363810149244,4.05736381014924,13.013504427247687,532.2548017865186,-0.7640000000000047,-0.019825911495872643,-0.13044385494452482,-0.011633448550183556,-0.083083333
2026-04-02,6808.9459530115555,1254.4546632688582,4.7768164940900135,4.012816494090009,12.819754298459982,544.7156762409245,-0.7640000000000047,-0.004360777891424596,-0.014888389969886284,0.0234114833958865,-0.083083333
2026-04-03,6827.326684544402,1259.2500019454712,4.759746062753322,3.995746062753318,13.532711403186543,546.1861347635522,-0.7640000000000042,0.0015160197411588799,0.055613944552135974,0.0026994973465337413,-0.083083333
2026-04-06,6493.704433446791,1253.6660020349605,4.745347485319423,3.981347485319418,13.594213487547382,519.4963546757433,-0.7640000000000047,-0.0005571830029400816,0.004544697845721979,-0.04886572248737708,-0.083083333
2026-04-07,6332.767040207288,1246.029124492378,4.783744032550351,4.019744032550347,12.735750549531987,506.62136321658306,-0.7640000000000047,-0.004478708622612829,-0.06314914347944933,-0.024783603086486528,-0.083083333
2026-04-08,6179.01490405031,1285.7875857065435,4.764522820331738,4.000522820331733,11.926711134404314,494.3211923240248,-0.7640000000000047,0.027529862524876422,-0.06352506764176558,-0.02427882396127823,-0.083083333
2026-04-09,6205.813332047215,1240.6655791579192,4.755352172787558,3.9913521727875527,11.183352610825912,496.4650665637772,-0.7640000000000051,-0.006708625063027422,-0.06232720112035561,0.004337006531468068,-0.083083333
2026-04-10,6316.471864006141,1243.167305479506,4.736335666091397,3.972335666091391,11.945660113954473,505.31774912049127,-0.7640000000000056,-0.0033619598487543163,0.06816448784692875,0.017831430956435357,-0.083083333
2026-04-13,6159.279749783812,1247.489889475779,4.735571965535925,3.9715719655359196,11.126005741925987,492.74237998270496,-0.7640000000000056,0.00043871655132463776,-0.0686152430430359,-0.024886062600559478,-0.083083333
2026-04-14,6096.790930280562,1232.7107867038833,4.729632585578312,3.965632585578306,11.424488174521947,487.743274422445,-0.7640000000000056,-0.010632882091932298,0.026827456278509132,-0.010145475127257053,-0.083083333
2026-04-15,6063.1624294976955,1227.7544746367967,4.7442168830972165,3.9802168830972104,10.517143027176436,485.05299435981567,-0.764000000000006,-0.0136495829410077,-0.079421076330492,-0.005515770700918354,-0.083083333
2026-04-16,5917.731277867984,1229.0343888005864,4.734604236485986,3.97060423648598,11.86235314856386,473.41850222943873,-0.7640000000000065,-0.011454413200020308,0.1279064207752414,-0.0239860226937314,-0.083083333
2026-04-17,5925.510294572997,1235.38524176983,4.723430902589826,3.9594309025898196,12.549810269987804,474.04082356583973,-0.764000000000006,-0.0054213389141090345,0.057952845680300014,0.0013145268583090175,-0.083083333
2026-04-20,5904.930449450056,1240.8598964627738,4.732252285449974,3.9682522854499678,13.481216539249495,472.3944359560045,-0.764000000000006,-0.0006277982028136539,0.07421676098873764,-0.0034730924595286483,-0.083083333
2026-04-21,5955.073290214503,1247.8726295668062,4.726864322330983,3.9628643223309776,12.13229782318732,476.40586321716023,-0.7640000000000056,0.004987409716222987,-0.1000591239028692,0.008491690324501144,-0.083083333
2026-04-22,5994.753296287366,1245.7270322440372,4.722119131222053,3.958119131222047,10.624146862268773,479.58026370298927,-0.764000000000006,0.002827657822619296,-0.12430876515709666,0.006663227157601259,-0.083083333
2026-04-23,6148.198072339468,1265.3008167747869,4.724929338365907,3.960929338365901,10.919532938780975,491.8558457871575,-0.764000000000006,0.017024346637259814,0.02780327496801216,0.025596512227973323,-0.083083333
2026-04-24,6280.6746215760195,1267.4544117875855,4.759486184164962,3.9954861841649567,13.551677287677451,502.4539697260816,-0.7640000000000056,0.016973142695060738,0.241049169745013,0.021547215570779876,-0.083083333
2026-04-27,6316.108786020764,1252.9644055488588,4.768226193474202,4.004226193474197,14.498930581116143,505.2887028816611,-0.7640000000000056,0.0039793036259550075,0.06989933964115491,0.00564177681216238,-0.083083333
2026-04-28,6180.3553062760375,1261.596923677271,4.757082221796043,3.993082221796038,14.797434007562195,494.42842450208303,-0.7640000000000056,0.0102629222097628,0.02058796162765497,-0.021493214310238762,-0.083083333
2026-04-29,6347.890530647732,1285.2995681476764,4.775089551622483,4.011089551622478,16.95185439717624,507.8312424518186,-0.7640000000000056,0.027316272749798556,0.14559418805402569,0.027107701106045656,-0.083083333
2026-04-30,6222.137963982916,1282.6211880501812,4.7707406427336645,4.006740642733659,16.480357803316387,497.7710371186333,-0.7640000000000056,0.024022802393213017,-0.027813865245231995,-0.01981013473021953,-0.083083333
2026-05-01,6220.5986707127295,1273.9667057329896,4.763129630469095,3.9991296304690893,15.937620118723583,497.64789365701836,-0.7640000000000056,0.016516030818124566,-0.0329323969218428,-0.0002473897684519555,-0.083083333
2026-05-04,6399.217851222532,1266.2195147072525,4.755568637272906,3.9915686372729007,16.47665063130512,511.9374280978026,-0.7640000000000051,0.009828683893464873,0.033821267451862536,0.028714146333014723,-0.083083333
2026-05-05,6187.839129793471,1260.4825292833018,4.768080409536035,4.004080409536029,17.796500302483043,495.0271303834777,-0.7640000000000056,0.004674319508713049,0.08010424574216857,-0.033031962084034694,-0.083083333
2026-05-06,6049.94294599724,1257.431711953862,4.780472781372285,4.016472781372279,18.926658942222666,483.9954356797792,-0.7640000000000056,0.0033765249853601035,0.06350454418175344,-0.022285030509646475,-0.083083333
2026-05-07,6114.895144564172,1262.6593363844659,4.769511532383746,4.00551153238374,18.88573261545926,489.1916115651338,-0.7640000000000056,0.006664592951603309,-0.0021623640436666536,0.010736001834514175,-0.083083333
2026-05-08,6038.232999116667,1260.0770300489687,4.759224944169593,3.9952249441695873,19.458223536229546,483.05863992933337,-0.7640000000000056,0.0039291112140794286,0.030313408138674003,-0.01253695176043268,-0.083083333
2026-05-11,6058.229712239939,1269.8361509057813,4.747052691249343,3.9830526912493376,19.62515970692314,484.6583769791951,-0.7640000000000056,0.01080459791165036,0.008579209216235562,0.0033116829254844493,-0.083083333
2026-05-12,5808.340628321209,1258.5885371098614,4.758019883450441,3.994019883450435,19.77833855939513,464.66725026569674,-0.764000000000006,0.0008205693564220763,0.007805228327286251,-0.04124787203328695,-0.083083333
2026-05-13,5875.629857190342,1264.2900576530403,4.774153283388757,4.0101532833887505,20.412186503666106,470.0503885752273,-0.7640000000000065,0.003896076292271765,0.03204758288303666,0.011584931596648085,-0.083083333
2026-05-14,5779.3921842193395,1255.7999656039372,4.79669888209142,4.032698882091413,21.060020473678247,462.3513747375472,-0.7640000000000065,-0.0039038886491586213,0.031737607820494285,-0.016379124504112608,-0.083083333
2026-05-15,5651.111157341854,1266.327537094654,4.805385171771597,4.041385171771591,21.950896893575138,452.0888925873483,-0.7640000000000065,0.0032154321377435963,0.04230178318251632,-0.022196283413290052,-0.083083333
2026-05-18,5575.410161195117,1280.5167479421425,4.792489454518508,4.0284894545185015,21.734070154896187,446.03281289560937,-0.7640000000000065,0.012865403861473066,-0.009877807714654852,-0.013395771917950494,-0.083083333
2026-05-19,5434.898947439508,1286.1530901931612,4.772658128726269,4.008658128726262,22.150838804092643,434.79191579516066,-0.7640000000000065,0.01578579149188667,0.019175821474127774,-0.025201951012244428,-0.083083333
2026-05-20,5588.116527229212,1277.3058283550313,4.78034315098298,4.016343150982974,21.570159084791957,447.049322178337,-0.7640000000000065,0.00754191773785777,-0.026214795946842395,0.028191431206257667,-0.083083333
2026-05-21,5490.165436185135,1282.2556380812907,4.792800251527301,4.0288002515272945,21.41481561787298,439.2132348948108,-0.7640000000000065,0.01077043719661721,-0.0072017765983238835,-0.01752846250911022,-0.083083333
2026-05-22,5795.927582929809,1308.4563875992565,4.80426088955208,4.040260889552074,21.245714999599663,463.67420663438475,-0.7640000000000065,0.02975970550389247,-0.007896431204020393,0.0556927018500073,-0.083083333
2026-05-25,6027.949350662213,1306.9598924196923,4.827529132614941,4.063529132614935,20.463255031580736,482.23594805297705,-0.7640000000000065,0.02640113154377225,-0.036829072028579435,0.04003186106323264,-0.083083333
2026-05-26,6143.367203273176,1295.6280546168534,4.865418425725662,4.101418425725655,20.038815634745657,491.46937626185405,-0.7640000000000065,0.016143979876596073,-0.020741538732721,0.01914711718642481,-0.083083333
2026-05-27,6047.151357805308,1279.4198200300445,4.887629808867713,4.123629808867706,20.572595011150707,483.7721086244247,-0.7640000000000065,0.00366349058643129,0.02663727168982577,-0.015661744168019798,-0.083083333
2026-05-28,6230.895360188584,1287.2961758450897,4.887551037141423,4.123551037141416,19.04166244106831,498.4716288150867,-0.7640000000000065,0.00965709746320278,-0.0744161137305529,0.030385216362429857,-0.083083333
2026-05-29,6243.271868200602,1291.99187121707,4.910229176175159,4.146229176175153,19.019751375043526,499.46174945604815,-0.7640000000000065,0.012624241187325608,-0.0011506908124538917,0.0019863129288120174,-0.083083333
2026-06-01,6213.042075273206,1286.048616197225,4.923717202323147,4.15971720232314,17.915953245166342,497.0433660218565,-0.7640000000000065,0.0071834426227274165,-0.05803430907753693,-0.004841979264328944,-0.083083333
2026-06-02,6405.758725863692,1273.0418264694617,4.963225466123641,4.199225466123634,17.35865789408666,512.4606980690954,-0.7640000000000065,-0.0034930509570359975,-0.031106095414154766,0.03101808232676606,-0.083083333
2026-06-03,6309.874852640651,1298.7400120769437,4.964855646810594,4.200855646810588,18.194150249971223,504.7899882112521,-0.7640000000000065,0.014981899267834565,0.04813116088710845,-0.014968386623102736,-0.083083333
2026-06-04,6433.64625393605,1309.0724894926354,5.021238769161076,4.257238769161069,16.55916643810895,514.691700314884,-0.7640000000000065,0.021204781198831135,-0.08986315872954054,0.019615508102130086,-0.083083333
2026-06-05,6405.375642624974,1338.4217751890224,4.999713787496576,4.23571378749657,16.527056978785016,512.4300514099979,-0.7640000000000065,0.040919228200518507,-0.0019390746173091333,-0.004394181805345676,-0.083083333
2026-06-08,6590.408095895554,1343.0319953921542,5.02181479509994,4.257814795099933,17.41051964433837,527.2326476716443,-0.7640000000000065,0.04154016065512923,0.05345553456295393,0.02888705730843788,-0.083083333
2026-06-09,6541.033458785662,1349.876858528016,4.993753108636876,4.22975310863687,17.704153722234377,523.282676702853,-0.7640000000000065,0.04315591739151182,0.016865325325972957,-0.007491893732747945,-0.083083333
2026-06-10,6544.419524473194,1363.943308444393,5.01166239729459,4.247662397294584,15.825277471989745,523.5535619578555,-0.7640000000000065,0.049983213564012564,-0.10612629554187503,0.000517665244929022,-0.083083333
2026-06-11,6596.971600181472,1394.4890557712552,5.056788131146674,4.292788131146668,16.7649514007249,527.7577280145177,-0.7640000000000065,0.06779760691855914,0.05937803810380893,0.008030059123159461,-0.083083333
2026-06-12,6719.773459423745,1370.7235090514853,5.101584205093863,4.337584205093856,18.345675075778054,537.5818767538997,-0.7640000000000065,0.04542120612234995,0.09428739978242962,0.018614883720114106,-0.083083333
2026-06-15,6660.620385451336,1369.4937654313876,5.117394029536989,4.353394029536982,17.542489989758348,532.8496308361069,-0.7640000000000065,0.04095131523555978,-0.043780623100654226,-0.008802837525639151,-0.083083333
2026-06-16,6737.868102872504,1373.8078896966806,5.150226863796237,4.386226863796231,17.739007796482767,539.0294482298003,-0.7640000000000065,0.04076336475724413,0.011202389560384551,0.011597676034787785,-0.083083333
2026-06-17,6876.645354935883,1374.7072507864311,5.154851922609701,4.390851922609695,17.96187391137036,550.1316283948706,-0.7640000000000065,0.03761646767073042,0.012563617844047803,0.020596611560890432,-0.083083333
2026-06-18,6720.527774003843,1367.3438165237867,5.15247549149407,4.388475491494064,17.880429348729553,537.6422219203074,-0.7640000000000065,0.028755087804593068,-0.00453430210248007,-0.022702578491994307,-0.083083333
2026-06-19,6529.368075455527,1355.3130959802165,5.1803882822212035,4.416388282221197,17.43314220064508,522.3494460364421,-0.7640000000000065,0.017909217503152566,-0.025015459045241273,-0.02844414977165244,-0.083083333
2026-06-22,6387.564270133445,1333.459065680355,5.222192548781728,4.458192548781722,17.935163150278342,511.0051416106756,-0.7640000000000065,0.0005001176499851059,0.028796928508658892,-0.021717845231475907,-0.083083333
2026-06-23,6840.488609135527,1313.3617241804413,5.263378723712306,4.4993787237123,17.193963131531888,547.2390887308422,-0.7640000000000065,-0.015234152244549319,-0.04132663932499281,0.07090720654191096,-0.083083333
2026-06-24,6750.129924849176,1312.4795806371092,5.2603134673522565,4.49631346735225,15.079902953091334,540.0103939879341,-0.7640000000000065,-0.01711379667475419,-0.12295362984486069,-0.013209390359290474,-0.083083333
2026-06-25,6713.075722217163,1315.0644127279154,5.230024203984334,4.466024203984327,15.312706632459488,537.0460577773731,-0.7640000000000065,-0.016200979704370507,0.015438009123290186,-0.005489405840264694,-0.083083333
2026-06-26,6816.540231224637,1344.13674072432,5.253391458374466,4.48939145837446,15.854498738041505,545.323218497971,-0.7640000000000065,0.0035905333508458874,0.035381864133251284,0.015412385214880642,-0.083083333
2026-06-29,6965.994289158554,1350.5174298316826,5.273595873082678,4.509595873082672,15.039617728426045,557.2795431326844,-0.7640000000000065,0.00593359063358985,-0.05139746283244029,0.021925207343354458,-0.083083333
2026-06-30,6855.486058400749,1341.539225834909,5.303307580619408,4.539307580619401,16.938226252535028,548.43888467206,-0.7640000000000065,-0.0032964360206689286,0.1262404775435526,-0.015863956553882508,-0.083083333
2026-07-01,6787.940323399962,1345.8455880476513,5.301536897246444,4.537536897246437,16.69230194740184,543.035225871997,-0.7640000000000065,-0.0018436422949613463,-0.014518893623609586,-0.009852800286569985,-0.083083333
2026-07-02,6667.771697922195,1331.888171186309,5.29295240035948,4.528952400359474,15.373160917265908,533.4217358337756,-0.7640000000000065,-0.013030310388612682,-0.07902690918799593,-0.017703253085993076,-0.083083333
2026-07-03,6645.461212196808,1335.8445416473503,5.309345703188862,4.545345703188856,14.003715530131634,531.6368969757447,-0.7640000000000065,-0.010003984267447648,-0.08908027402459706,-0.003346018240597326,-0.083083333
2026-07-06,6764.804809965292,1317.91750013607,5.309362805038689,4.545362805038683,13.964142071160063,541.1843847972234,-0.7640000000000065,-0.02237994460619707,-0.0028259256542608746,0.01795866290656334,-0.083083333
2026-07-07,6709.453658529215,1345.5397236037277,5.3216926599387,4.557692659938693,14.327106312840503,536.7562926823373,-0.7640000000000065,-0.0017294285510758875,0.025992591584273805,-0.008182224467813026,-0.083083333
