,VIX,FX,Correlation,Scenario
165,23.48351755683076,1358.0067459901916,-0.06986753546102295,Low_Vol_Trap
166,20.715747209425153,1370.8136716650636,-0.10456982816153215,Low_Vol_Trap
168,17.50296409373643,1382.4239087323745,-0.1798415382821154,Low_Vol_Trap
169,15.165139601470361,1369.5180885481495,-0.2561918909136462,Low_Vol_Trap
170,15.763284439540055,1351.672914880989,-0.30009427919121845,Low_Vol_Trap
171,16.386978064010144,1331.7477413881195,-0.2892973971354578,Low_Vol_Trap
172,14.820554211335418,1352.2323034077028,-0.2678769208314507,Low_Vol_Trap
173,13.723140360337215,1344.1395922955421,-0.2835771489409189,Low_Vol_Trap
182,13.468650580102539,1344.1162826460227,-0.4102785782897027,Low_Vol_Trap
199,16.79211759312876,1271.1332043593745,-0.3767481756660477,Low_Vol_Trap
200,16.01585751797188,1273.8301801509526,-0.35981746342073195,Low_Vol_Trap
202,17.49723142977982,1275.2779895209385,-0.38206452520854123,Low_Vol_Trap
205,13.276697765356774,1236.037537729789,-0.4078551150404101,Low_Vol_Trap
206,13.162256205362302,1270.1393370654494,-0.4453566379964522,Low_Vol_Trap
207,13.919360781526036,1278.9546409424827,-0.4209799180869068,Low_Vol_Trap
208,12.127406307082097,1275.8579226433963,-0.4131861628232285,Low_Vol_Trap
214,15.63545923755056,1143.011011312329,-0.39646206230406106,Low_Vol_Trap
221,15.637087907595054,1184.510807931366,-0.42504014112094357,Low_Vol_Trap
222,17.089227775226195,1217.3540123344526,-0.42460054633003613,Low_Vol_Trap
226,18.400264631843015,1155.8965738192455,-0.4071265503969362,Low_Vol_Trap
239,13.379517193688814,1144.8053661633396,-0.3635671386556184,Low_Vol_Trap
243,17.224819424490356,1133.5226881111903,-0.4173045533989078,Low_Vol_Trap
244,15.510719177818006,1129.0155322272756,-0.39830452739616684,Low_Vol_Trap
245,13.31922301945315,1150.070125733442,-0.4029434255868331,Low_Vol_Trap
246,13.760593950764495,1108.0146667544614,-0.42177494016606165,Low_Vol_Trap
252,12.606302454665668,1221.955950792113,-0.37237195214810676,Low_Vol_Trap
253,12.165031267650024,1228.845438124462,-0.3864716794677724,Low_Vol_Trap
256,14.349652683330788,1204.3221366729658,-0.3867185320750857,Low_Vol_Trap
258,14.25314214075057,1154.9619247274932,-0.40869927862364114,Low_Vol_Trap
262,20.88664817663802,1090.6954261749784,-0.36601855065708655,Low_Vol_Trap
263,25.097546650899876,1095.4528426023426,-0.193112851775449,Low_Vol_Trap
264,27.32401021609459,1091.6458995759979,-0.14402288370574345,Low_Vol_Trap
265,28.271472165801356,1065.6278043749776,-0.02163809651902729,Low_Vol_Trap
266,26.523221306289056,1026.6568342160863,0.004103252362226812,Low_Vol_Trap
267,29.093097535800087,1029.179977168124,0.007481282462984035,Low_Vol_Trap
272,24.122725239254404,1034.1293185795791,-0.008676175159100137,Low_Vol_Trap
278,31.93901791964155,1022.8663792714547,0.07893331598395711,Low_Vol_Trap
279,31.58905823550669,1041.1475385030228,0.08656309883244233,Low_Vol_Trap
280,30.808003013183477,1080.4952289507034,0.06986177183192135,Low_Vol_Trap
284,24.78135589011102,1157.927795627028,-0.040888826470545286,Low_Vol_Trap
285,23.265600129517196,1155.4528874421887,-0.07987831520716676,Low_Vol_Trap
286,19.08444865195083,1160.4555113989975,-0.17329466999145896,Low_Vol_Trap
287,17.47873475130878,1116.2728717914426,-0.22380655748304748,Low_Vol_Trap
288,17.448949718975264,1121.2888751408943,-0.25222989909478866,Low_Vol_Trap
289,15.817602155479564,1175.7194785236836,-0.3164006443114255,Low_Vol_Trap
290,14.02564884108581,1217.149261687917,-0.336072998106985,Low_Vol_Trap
291,13.799064318941353,1191.533057301765,-0.35279575569591204,Low_Vol_Trap
293,14.269336908076221,1145.0317221809935,-0.4234695011173707,Low_Vol_Trap
303,16.44671033848158,1127.3906993991036,-0.4414535224693056,Low_Vol_Trap
304,17.262512524796907,1077.4582686775166,-0.4173777605242756,Low_Vol_Trap
305,16.721454395231817,1078.2537996581098,-0.3916752145191331,Low_Vol_Trap
306,17.863868123679634,1000.0,-0.36517784408467086,Low_Vol_Trap
307,19.307567119743098,1013.0694101295821,-0.3969931225320131,Low_Vol_Trap
312,14.341634483405956,1119.609270924533,-0.4045114517645774,Low_Vol_Trap
313,12.456610005946306,1140.1117892353898,-0.44884477940757506,Low_Vol_Trap
315,11.947483924116888,1106.5814927694223,-0.44183553337473935,Low_Vol_Trap
318,17.43386967854591,1000.0,-0.39164102010054946,Low_Vol_Trap
325,16.468599201785054,1000.0,-0.389004153248837,Low_Vol_Trap
326,18.389024378249896,1000.0,-0.3926278175376232,Low_Vol_Trap
327,16.894272893890996,1000.0,-0.38900948208648195,Low_Vol_Trap
331,14.728820377569125,1000.0,-0.4098086368886407,Low_Vol_Trap
343,15.712910704335496,1000.0,-0.3424150788641238,Low_Vol_Trap
346,15.847829047371615,1000.0,-0.4206360701300232,Low_Vol_Trap
370,17.187017758108404,1000.0,-0.41607607766194354,Low_Vol_Trap
373,15.69183438144484,1000.0,-0.42804513859108156,Low_Vol_Trap
390,16.936013248993284,1000.0,-0.3674659196456449,Low_Vol_Trap
391,20.312499245390622,1000.0,-0.3766316220905438,Low_Vol_Trap
392,24.96227642062385,1000.0,-0.2394716244364518,Low_Vol_Trap
393,26.995729629207474,1000.0,-0.12938187796337597,Low_Vol_Trap
394,25.623569219904567,1000.0,-0.023941824904038525,Low_Vol_Trap
395,26.67179742421731,1000.0,-0.10210209553875155,Low_Vol_Trap
396,26.712932175977315,1000.0,-0.05245290757446012,Low_Vol_Trap
404,24.283589640040717,1000.0,0.12719402472304356,Low_Vol_Trap
406,28.716794427877847,1000.0,0.07359481896989332,Low_Vol_Trap
409,20.550644158052407,1000.0,-0.16397654125073982,Low_Vol_Trap
410,17.60118750068451,1000.0,-0.25447146783545244,Low_Vol_Trap
411,17.215540198082252,1000.0,-0.22926289829525798,Low_Vol_Trap
412,15.722856838851198,1000.0,-0.30487487682785597,Low_Vol_Trap
413,14.748236686772962,1000.0,-0.3430003759739847,Low_Vol_Trap
414,15.102552818965439,1000.0,-0.35501144451627525,Low_Vol_Trap
437,18.103383993867308,1000.0,-0.42494809465312955,Low_Vol_Trap
443,22.705962473737674,1000.0,-0.21786527230085853,Low_Vol_Trap
444,25.016155869583105,1000.0,-0.11337399233264525,Low_Vol_Trap
445,26.389946886520246,1000.0,-0.020021770887664755,Low_Vol_Trap
446,30.85490335649265,1000.0,-0.056306328294000244,Low_Vol_Trap
447,39.29646652469981,1000.0,0.11921209776394123,Low_Vol_Trap
448,35.95790496745938,1000.0,0.23099380158919217,Low_Vol_Trap
449,36.872343204621984,1000.0,0.3357562543485897,Low_Vol_Trap
450,34.23741376683393,1000.0,0.2648447794981067,Low_Vol_Trap
452,29.050130034519334,1000.0,0.27213797612018537,Low_Vol_Trap
453,29.969797763437263,1000.0,0.21125020217966786,Low_Vol_Trap
454,31.207140390395182,1000.0,0.1669985632946518,Low_Vol_Trap
458,22.7180109858375,1000.0,-0.021647444547095128,Low_Vol_Trap
459,21.348100018797727,1000.0,-0.06866415992070386,Low_Vol_Trap
460,19.38202408635622,1000.0,-0.15071634539430293,Low_Vol_Trap
461,18.110302459673758,1000.0,-0.21786702329260635,Low_Vol_Trap
462,17.208983947707942,1000.0,-0.1785111300464541,Low_Vol_Trap
463,17.19641037802567,1000.0,-0.21144784523993052,Low_Vol_Trap
464,15.43268100577101,1000.0,-0.2516248653397756,Low_Vol_Trap
465,16.188167219463548,1000.0,-0.29462986244177747,Low_Vol_Trap
470,13.544602399548916,1000.0,-0.3584558354140342,Low_Vol_Trap
471,14.178636521517243,1000.0,-0.4062277813930909,Low_Vol_Trap
476,17.49957877552402,1000.0,-0.5052299949279759,Low_Vol_Trap
478,16.97618657055137,1000.0,-0.4391266542683562,Low_Vol_Trap
479,15.408175850349817,1000.0,-0.41678754359572473,Low_Vol_Trap
481,14.093810144330408,1000.0,-0.3722603952674996,Low_Vol_Trap
482,12.92945129745939,1000.0,-0.37796181886946384,Low_Vol_Trap
483,14.033294316317509,1000.0,-0.39940263603656645,Low_Vol_Trap
485,13.12217070551276,1000.0,-0.4455198459628928,Low_Vol_Trap
487,15.11613335551844,1000.0,-0.42743828270326456,Low_Vol_Trap
491,12.315511995876825,1000.0,-0.42197442636947213,Low_Vol_Trap
492,12.300297454210973,1000.0,-0.39205839458761277,Low_Vol_Trap
500,17.033396599994372,1000.0,-0.2479850279045055,Low_Vol_Trap
501,22.179952604781366,1000.0,-0.15061475971144558,Low_Vol_Trap
502,26.665528913307387,1000.0,-0.12214205600348459,Low_Vol_Trap
503,28.455046496458948,1000.0,-0.04356415535966081,Low_Vol_Trap
504,20.633257563482275,1000.0,0.06531091716657658,Low_Vol_Trap
505,22.083238056272616,1000.0,-0.012253373654328478,Low_Vol_Trap
508,20.46613676711775,1000.0,0.042478622959964685,Low_Vol_Trap
511,19.77954625827585,1000.0,0.1205737218963166,Low_Vol_Trap
517,16.96474141220527,1000.0,-0.18809464203232795,Low_Vol_Trap
518,15.955462797429321,1000.0,-0.26088000302688863,Low_Vol_Trap
519,15.649801428071164,1000.0,-0.20806891732502344,Low_Vol_Trap
522,20.806778702596016,1000.0,-0.029602447424481877,Low_Vol_Trap
523,22.49733374284481,1000.0,0.07417274844268479,Low_Vol_Trap
524,34.13103572068507,1000.0,0.2355355572324074,Low_Vol_Trap
525,40.45284227879783,1000.0,0.33998172858118103,Low_Vol_Trap
526,40.31302693894247,1000.0,0.42041283813457814,Low_Vol_Trap
527,42.40066504171433,1000.0,0.5025360347382561,Low_Vol_Trap
528,39.321097924333465,1000.0,0.5413806808688024,Low_Vol_Trap
535,51.68013618942598,1000.0,0.5510423344432958,Low_Vol_Trap
536,50.576900148167965,1000.0,0.5619586232735874,Low_Vol_Trap
537,53.838748537399596,1000.0,0.6307451177210163,Low_Vol_Trap
539,35.6825911178813,1000.0,0.39011761228789316,Low_Vol_Trap
540,39.22134329020949,1000.0,0.2771106225430906,Low_Vol_Trap
541,41.37107457197339,1000.0,0.32151986431984503,Low_Vol_Trap
542,44.740339922987246,1000.0,0.4219315026527073,Low_Vol_Trap
543,37.886918646560744,1000.0,0.37148450798038385,Low_Vol_Trap
546,29.690263693859716,1000.0,0.34150272054237346,Low_Vol_Trap
547,29.61093355396399,1000.0,0.3827452018643951,Low_Vol_Trap
548,31.32040599408969,1000.0,0.282600524452275,Low_Vol_Trap
554,26.323144327126617,1000.0,0.2172443691864689,Low_Vol_Trap
555,23.69678756245382,1000.0,0.26203897735572623,Low_Vol_Trap
556,23.14017357870497,1000.0,0.18876758690571163,Low_Vol_Trap
557,22.713178266625686,1000.0,0.21139584110777293,Low_Vol_Trap
558,19.4585202643572,1000.0,0.06594163097870419,Low_Vol_Trap
559,18.653250439463974,1000.0,0.022821332466916006,Low_Vol_Trap
560,16.54454804421189,1000.0,-0.04829926647276046,Low_Vol_Trap
561,17.916764068804408,1000.0,-0.10343311583445722,Low_Vol_Trap
562,18.030884888305657,1000.0,-0.18020664554412186,Low_Vol_Trap
566,14.895338148880917,1000.0,-0.2209232200602721,Low_Vol_Trap
567,15.144092498328611,1000.0,-0.24598417293088293,Low_Vol_Trap
568,13.333143884224642,1000.0,-0.28942640363625866,Low_Vol_Trap
579,16.22006801397357,1000.0,-0.38087537613148653,Low_Vol_Trap
582,19.492326312595907,1000.0,-0.22688739058100948,Low_Vol_Trap
583,24.900639982773658,1000.0,-0.07857891912904702,Low_Vol_Trap
584,24.972244002201638,1000.0,-0.05648946100528253,Low_Vol_Trap
585,28.724947116113142,1000.0,-0.061083885880994955,Low_Vol_Trap
586,29.14528161109913,1000.0,-0.04974673626323617,Low_Vol_Trap
587,24.16508619426187,1000.0,-0.10642274167429436,Low_Vol_Trap
589,18.3408625041246,1000.0,-0.25253873290391177,Low_Vol_Trap
590,15.992596481273873,1000.0,-0.2867054255115757,Low_Vol_Trap
591,16.301666785445768,1000.0,-0.29715255413778063,Low_Vol_Trap
592,16.70893567111681,1000.0,-0.28818289404239206,Low_Vol_Trap
593,16.163231223404846,1000.0,-0.2578389877416323,Low_Vol_Trap
602,13.81704030070142,1000.0,-0.406602463486628,Low_Vol_Trap
603,13.689015363262602,1000.0,-0.37080811121147195,Low_Vol_Trap
612,15.127279845204999,1000.0,-0.41166486539548774,Low_Vol_Trap
615,16.642072226293518,1000.0,-0.3997653575269061,Low_Vol_Trap
620,13.287686982953428,1000.0,-0.4790751383607307,Low_Vol_Trap
621,13.245675763283382,1000.0,-0.4849345170878547,Low_Vol_Trap
635,17.065377170909063,1000.0,-0.46367438319792237,Low_Vol_Trap
639,12.85110381214736,1000.0,-0.4969119796992218,Low_Vol_Trap
646,11.81790847005435,1000.0,-0.4389985678447114,Low_Vol_Trap
664,20.543262192634646,1000.0,-0.12591957718552144,Low_Vol_Trap
665,23.903963128832007,1000.0,-0.14799003188817877,Low_Vol_Trap
666,28.78408742387149,1000.0,-0.09742222096825068,Low_Vol_Trap
667,27.97768855340418,1000.0,-0.13322996649832414,Low_Vol_Trap
668,29.737904974071167,1000.0,-0.08385556128673807,Low_Vol_Trap
669,29.334190014810172,1000.0,-0.13363607792974497,Low_Vol_Trap
670,29.682928592266148,1000.0,-0.01065731707380009,Low_Vol_Trap
674,22.64258597340339,1000.0,-0.08129739594643458,Low_Vol_Trap
675,20.625608590463404,1000.0,-0.19332307058688727,Low_Vol_Trap
676,26.248678937058852,1000.0,-0.15404481311936083,Low_Vol_Trap
679,37.629233978450266,1000.0,0.10050453291868018,Low_Vol_Trap
680,34.41484683149216,1000.0,0.2668048648422797,Low_Vol_Trap
681,37.29062526503456,1000.0,0.33031360826391354,Low_Vol_Trap
682,36.199563084765956,1000.0,0.4013883030537608,Low_Vol_Trap
683,33.43597883300371,1000.0,0.4018810734162909,Low_Vol_Trap
686,27.84312532067353,1000.0,0.12635542894922036,Low_Vol_Trap
687,26.343402237847155,1000.0,0.07145274382992564,Low_Vol_Trap
688,23.09271973960931,1000.0,0.037408708694802804,Low_Vol_Trap
689,27.21062676297367,1000.0,0.03358621560803404,Low_Vol_Trap
690,25.991270821983164,1000.0,0.06294682358908323,Low_Vol_Trap
693,28.135686763274844,1000.0,0.09662832537472466,Low_Vol_Trap
694,20.863131888181005,1000.0,0.04771145962058147,Low_Vol_Trap
699,29.517150787307287,1000.0,0.23653728821451434,Low_Vol_Trap
702,22.64312249255939,1000.0,0.06820310604197925,Low_Vol_Trap
703,20.913590249695627,1000.0,-0.03369620615271602,Low_Vol_Trap
704,19.36172758280158,1000.0,-0.09334979150213563,Low_Vol_Trap
705,18.273986208102084,1000.0,-0.1081856563991056,Low_Vol_Trap
708,25.60671252085106,1000.0,0.04101252557598377,Low_Vol_Trap
709,25.939559417566716,1000.0,0.03524655898942494,Low_Vol_Trap
710,26.243847392568888,1000.0,0.0938150026591606,Low_Vol_Trap
711,25.725403988299416,1000.0,0.13423008486569915,Low_Vol_Trap
717,24.022081714794858,1013.7008255705989,0.022495316624545986,Low_Vol_Trap
718,29.81969192270115,1000.0,0.15113477307871795,Low_Vol_Trap
719,27.16542977239747,1000.0,0.12481465324731471,Low_Vol_Trap
723,22.46885653145545,1000.0,-0.03437201467937373,Low_Vol_Trap
724,19.42675916786976,1000.0,-0.1237304102672437,Low_Vol_Trap
725,18.660805423753814,1000.0,-0.14907407015493757,Low_Vol_Trap
726,18.23080240486713,1000.0,-0.17396538587950744,Low_Vol_Trap
727,18.18549392742489,1000.0,-0.233499579181717,Low_Vol_Trap
728,16.684361213343912,1000.0,-0.3107683024613168,Low_Vol_Trap
729,15.980313293904947,1000.0,-0.3022362476971322,Low_Vol_Trap
730,15.518377669220579,1000.0,-0.34998435599383126,Low_Vol_Trap
732,15.38068186860459,1000.0,-0.3244041763547393,Low_Vol_Trap
744,14.401963181104577,1000.0,-0.3722354240214435,Low_Vol_Trap
746,13.768497486675866,1000.0,-0.32816763691738027,Low_Vol_Trap
768,12.85510722152977,1000.0,-0.4389993167176783,Low_Vol_Trap
769,12.389626102366512,1000.0,-0.5108165669717892,Low_Vol_Trap
770,12.533418441864026,1000.0,-0.48544143589079836,Low_Vol_Trap
773,15.190475004065002,1000.0,-0.4400701013251645,Low_Vol_Trap
774,15.049140111807121,1000.0,-0.44250690579986596,Low_Vol_Trap
775,14.507540270592395,1000.0,-0.4263282417787066,Low_Vol_Trap
788,15.652733860102753,1000.0,-0.47076057960291784,Low_Vol_Trap
791,16.77895496847886,1000.0,-0.43568255404348133,Low_Vol_Trap
811,21.3505351068833,1000.0,-0.3704453787382443,Low_Vol_Trap
812,21.19316683210936,1008.1232363692161,-0.3045260541327894,Low_Vol_Trap
813,26.975712669545292,1000.0,-0.30436664070141184,Low_Vol_Trap
814,28.313774353765535,1004.8737260256491,-0.1767413330278763,Low_Vol_Trap
815,28.15311229273304,1000.0,-0.18065091525167462,Low_Vol_Trap
816,26.17189053111674,1014.8571970373188,-0.11458821119258583,Low_Vol_Trap
817,28.925495865089673,1003.6739883096693,-0.08277167671722094,Low_Vol_Trap
820,22.038843009028913,1007.2753893533894,-0.2012415461139528,Low_Vol_Trap
821,21.21861422557799,1000.0,-0.25097388228048384,Low_Vol_Trap
822,19.512007638944006,1000.0,-0.2427758702921784,Low_Vol_Trap
823,21.274753380278824,1013.391510564489,-0.2989153189184401,Low_Vol_Trap
824,19.94729889529531,1010.8818690419477,-0.28440794132215225,Low_Vol_Trap
825,18.609379237068552,1000.0,-0.28767754321258215,Low_Vol_Trap
826,17.137520395891023,1000.0,-0.3059631148462948,Low_Vol_Trap
828,16.29444627392058,1000.0,-0.349384711034656,Low_Vol_Trap
829,15.131908780635532,1000.0,-0.37481676987542395,Low_Vol_Trap
830,14.623651434790592,1001.1822278252905,-0.3467149189371327,Low_Vol_Trap
831,14.544402068846562,1000.3764589684004,-0.3959934897142383,Low_Vol_Trap
840,13.247422339314145,1000.0,-0.39285308865768814,Low_Vol_Trap
843,13.19505002625096,1010.1092624744642,-0.3972798347993351,Low_Vol_Trap
844,13.21167208024666,1009.6225077736515,-0.38419621803185167,Low_Vol_Trap
846,12.67387439703015,1000.0,-0.4190042720488241,Low_Vol_Trap
848,23.162233685565575,1000.0,-0.15796656209688756,Low_Vol_Trap
849,23.12419935112343,1000.0,0.022696910997106946,Low_Vol_Trap
850,31.349640052222632,1000.0,0.16140654787876807,Low_Vol_Trap
851,28.21686880289685,1000.0,0.23568644012909562,Low_Vol_Trap
852,27.528438910794122,1000.0,0.23988959937725085,Low_Vol_Trap
853,27.189645846181143,1000.0,0.1966795991369327,Low_Vol_Trap
854,29.546457802689858,1000.0,0.22696538885046996,Low_Vol_Trap
858,21.944902695797808,1000.0,-0.0030877248794622665,Low_Vol_Trap
859,21.160362212790602,1000.0,-0.10419496696826461,Low_Vol_Trap
860,19.082018424020912,1000.0,-0.164182602882276,Low_Vol_Trap
861,17.03882266356562,1000.0,-0.2255687579264637,Low_Vol_Trap
862,15.349574977031219,1000.0,-0.2525556463955397,Low_Vol_Trap
863,15.21921544686624,1000.0,-0.269369971999433,Low_Vol_Trap
864,16.369522731926747,1000.0,-0.3546140622199357,Low_Vol_Trap
865,15.532887750034241,1000.0,-0.35356155963439073,Low_Vol_Trap
873,16.96340666696355,1000.0,-0.39922697931846035,Low_Vol_Trap
879,13.45064802706687,1000.0,-0.3934859977442991,Low_Vol_Trap
880,12.603295335143272,1000.0,-0.38214827772641546,Low_Vol_Trap
882,12.92713848969759,1000.0,-0.45554274581945936,Low_Vol_Trap
893,15.395422291154366,1000.0,-0.4094017807851855,Low_Vol_Trap
894,16.006947717870272,1000.0,-0.41648603550735425,Low_Vol_Trap
897,12.742810210054289,1000.0,-0.39061380998193745,Low_Vol_Trap
898,12.607808780158814,1000.0,-0.3841614642102433,Low_Vol_Trap
906,16.534687554470143,1000.0,-0.4386378211140519,Low_Vol_Trap
908,16.814768501634695,1000.0,-0.39860451605064046,Low_Vol_Trap
910,16.718764005764974,1000.0,-0.3809961803448493,Low_Vol_Trap
917,17.22475200012428,1000.0,-0.4079748046751692,Low_Vol_Trap
925,14.29925176809068,1000.0,-0.42131248445093944,Low_Vol_Trap
926,14.36973082319598,1000.0,-0.37500922798025915,Low_Vol_Trap
931,16.816007827541757,1000.0,-0.3770089412564912,Low_Vol_Trap
934,23.23179198563316,1000.0,-0.24921261871452782,Low_Vol_Trap
935,22.38540471096963,1000.0,-0.206478595463089,Low_Vol_Trap
936,25.80844990052528,1000.0,-0.13078899920183082,Low_Vol_Trap
937,22.225293679722117,1000.0,-0.15468935389717373,Low_Vol_Trap
938,21.45573654084034,1000.0,-0.24494264808852925,Low_Vol_Trap
939,18.55732396356239,1000.0,-0.3073453169306382,Low_Vol_Trap
940,16.779341275892207,1000.0,-0.3361841750923618,Low_Vol_Trap
941,15.747772068791496,1000.0,-0.3329345997364641,Low_Vol_Trap
942,16.077736345610514,1000.0,-0.37457684946476144,Low_Vol_Trap
943,15.97745249308046,1000.0,-0.3912434132408275,Low_Vol_Trap
955,13.77207845162707,1000.0,-0.3676932098638392,Low_Vol_Trap
956,14.75316124575825,1000.0,-0.39008553867940093,Low_Vol_Trap
957,15.481137692231668,1000.0,-0.3693303203422718,Low_Vol_Trap
958,14.61400986490156,1000.0,-0.3992284862241123,Low_Vol_Trap
979,13.547282356049685,1000.0,-0.397725452753864,Low_Vol_Trap
981,13.096248739730491,1000.0,-0.4165087050596897,Low_Vol_Trap
982,13.505025216908559,1000.0,-0.3754711749034754,Low_Vol_Trap
984,16.63057585658391,1000.0,-0.33866361568305037,Low_Vol_Trap
985,15.560813298761513,1000.0,-0.3848237676937702,Low_Vol_Trap
986,16.261452669221644,1000.0,-0.3689356360474525,Low_Vol_Trap
987,15.839794194766416,1000.0,-0.3972820630573366,Low_Vol_Trap
995,16.059356173939236,1000.0,-0.4305140227356197,Low_Vol_Trap
997,17.12700098760767,1000.0,-0.4263708052441992,Low_Vol_Trap
1002,14.457502535203291,1000.0,-0.3927657440283359,Low_Vol_Trap
1009,12.335596067385499,1000.0,-0.36470488413056323,Low_Vol_Trap
1012,20.7333990493664,1000.0,-0.3743204724580896,Low_Vol_Trap
1013,22.646026764453072,1000.0,-0.27075668012044446,Low_Vol_Trap
1014,21.634790724346725,1000.0,-0.2759076089174712,Low_Vol_Trap
1015,21.37931308381155,1000.0,-0.29215125692626687,Low_Vol_Trap
1016,19.956740650031676,1000.0,-0.33610122060189074,Low_Vol_Trap
1018,18.735084596132257,1000.0,-0.2992831967297324,Low_Vol_Trap
1020,18.146571595105254,1000.0,-0.397530765345482,Low_Vol_Trap
1023,14.064328808848376,1000.0,-0.4521212279582469,Low_Vol_Trap
1024,13.373841059588417,1000.0,-0.4455923001552829,Low_Vol_Trap
1025,14.068258421856461,1000.0,-0.4512614389659111,Low_Vol_Trap
1026,14.273601255456136,1000.0,-0.43513363186450543,Low_Vol_Trap
1040,17.471351392334963,1000.0,-0.4305066604991892,Low_Vol_Trap
1041,15.370045519405094,1000.0,-0.4206654197193276,Low_Vol_Trap
1045,14.824238993875628,1000.0,-0.38985595512392934,Low_Vol_Trap
1051,17.012723349112676,1000.0,-0.3518717707165356,Low_Vol_Trap
1052,15.637409019855209,1000.0,-0.3481948150526205,Low_Vol_Trap
1053,16.312759937721964,1000.0,-0.3178517872361887,Low_Vol_Trap
